date,job_id,title,company,raw_area,raw_location,geo_source,category,source_file,unknown_reason
2026-07-24,5ea9f70c-5450-4d00-97a9-bdfcba44a0c6,Care Assistant - Bank - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
2026-07-24,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
2026-07-24,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-24.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-24,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
2026-07-24,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
2026-07-25,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-25.xlsx,area_not_found_in_geo_lookup
2026-07-25,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-25.xlsx,area_not_found_in_geo_lookup
2026-07-25,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,1564717,Family Support Worker,Rainbow Trust Children's Charity,Not Specified,Sunderland,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-25,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-25.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-26.xlsx,area_not_found_in_geo_lookup
2026-07-26,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-26.xlsx,area_not_found_in_geo_lookup
2026-07-26,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,1564717,Family Support Worker,Rainbow Trust Children's Charity,Not Specified,Sunderland,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-26,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-26.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-27.xlsx,area_not_found_in_geo_lookup
2026-07-27,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-27.xlsx,area_not_found_in_geo_lookup
2026-07-27,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,1564717,Family Support Worker,Rainbow Trust Children's Charity,Not Specified,Sunderland,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-27,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-27.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-28.xlsx,area_not_found_in_geo_lookup
2026-07-28,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,1564717,Family Support Worker,Rainbow Trust Children's Charity,Not Specified,Sunderland,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-28.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-28,8ee6657b-a10f-480c-b41a-83ed81975cbb,Support Worker,Building Recruitment Company,Penryn,Cornwall,unknown,support_worker,2026-07-28.xlsx,area_not_found_in_geo_lookup
2026-07-29,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-29.xlsx,area_not_found_in_geo_lookup
2026-07-29,cb36b1de-7bf0-4fa1-a9ae-71be5623eaa7,Care Assistant - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-29.xlsx,area_not_found_in_geo_lookup
2026-07-29,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,cbf26628-d883-47de-8d7e-5d9d1004f08a,Mental Health Support Worker,Zentar Group,Not Specified,Cornwall,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-29.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-29,8ee6657b-a10f-480c-b41a-83ed81975cbb,Support Worker,Building Recruitment Company,Penryn,Cornwall,unknown,support_worker,2026-07-29.xlsx,area_not_found_in_geo_lookup
2026-07-30,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-30.xlsx,area_not_found_in_geo_lookup
2026-07-30,cb36b1de-7bf0-4fa1-a9ae-71be5623eaa7,Care Assistant - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-30.xlsx,area_not_found_in_geo_lookup
2026-07-30,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,cbf26628-d883-47de-8d7e-5d9d1004f08a,Mental Health Support Worker,Zentar Group,Not Specified,Cornwall,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-30.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-30,8ee6657b-a10f-480c-b41a-83ed81975cbb,Support Worker,Building Recruitment Company,Penryn,Cornwall,unknown,support_worker,2026-07-30.xlsx,area_not_found_in_geo_lookup
2026-07-31,cb36b1de-7bf0-4fa1-a9ae-71be5623eaa7,Care Assistant - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-31.xlsx,area_not_found_in_geo_lookup
2026-07-31,1573029,Family Support Worker,Barnardos,Not Specified,Not Specified,unknown,support_worker,2026-07-31.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-31,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-31.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-31,cbf26628-d883-47de-8d7e-5d9d1004f08a,Mental Health Support Worker,Zentar Group,Not Specified,Cornwall,unknown,support_worker,2026-07-31.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-31,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-31.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-31,8ee6657b-a10f-480c-b41a-83ed81975cbb,Support Worker,Building Recruitment Company,Penryn,Cornwall,unknown,support_worker,2026-07-31.xlsx,area_not_found_in_geo_lookup
2026-07-31,107586326,Care Assistant,Northbrooke House,Shanklin,Isle of Wight,unknown,support_worker,2026-07-31.xlsx,area_not_found_in_geo_lookup
2026-07-01,25e92e83-e687-4f0f-87fe-c014255dc524,Transport Administrator,Reed,Purfleet,Essex,unknown,warehouse_logistics,2026-07-01.xlsx,area_not_found_in_geo_lookup
2026-07-02,25e92e83-e687-4f0f-87fe-c014255dc524,Transport Administrator,Reed,Purfleet,Essex,unknown,warehouse_logistics,2026-07-02.xlsx,area_not_found_in_geo_lookup
