location_id,canonical_location,canonical_region,latitude,longitude,coordinate_method,coordinate_source,status,active,priority,reason,evidence_reference,approval_status,approved_by,approved_date,approval_notes
LOC0103,St. Austell,Cornwall,50.34250,-4.77442,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638853,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0104,St. Columb,Cornwall,50.43163,-4.94336,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638828,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0105,Truro,Cornwall,50.26526,-5.05436,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635412,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0106,Wadebridge,Cornwall,50.51734,-4.83633,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634920,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0107,Brampton,Cumbria - North,54.95000,-2.73333,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654915,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0108,Carlisle,Cumbria - North,54.89510,-2.93820,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653775,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0109,Irthington,Cumbria - North,54.94770,-2.78276,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646035,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0110,Penrith,Cumbria - North,54.66579,-2.75757,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640416,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0111,Wigton,Cumbria - North,54.82482,-3.16114,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633933,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0112,Ambleside,Cumbria - South,54.43261,-2.96167,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657360,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0113,Appleby-in-westmorland,Cumbria - South,54.57704,-2.48978,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=8224207,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0114,Barrow-in-furness,Cumbria - South,54.11094,-3.22758,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656241,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0115,Bowness-on-windermere,Cumbria - South,54.36331,-2.91859,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655049,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0116,Dalton-in-furness,Cumbria - South,54.15796,-3.17977,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651551,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0117,Grange-over-sands,Cumbria - South,54.18508,-2.92488,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=6931071,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0118,Kendal,Cumbria - South,54.32681,-2.74757,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2645826,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0119,Kirkby Stephen,Cumbria - South,54.47229,-2.34865,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2645301,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0120,Millom,Cumbria - South,54.21072,-3.27200,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642505,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0121,Ulverston,Cumbria - South,54.19594,-3.09626,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635183,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0122,Windermere,Cumbria - South,54.38086,-2.90709,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633851,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0123,Cockermouth,Cumbria - West,54.66209,-3.36086,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652676,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0124,Egremont,Cumbria - West,54.47941,-3.52756,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650174,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0125,Keswick,Cumbria - West,54.59947,-3.13256,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2645756,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0126,Maryport,Cumbria - West,54.71434,-3.49509,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642927,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0127,Whitehaven,Cumbria - West,54.54897,-3.58412,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2634096,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0128,Workington,Cumbria - West,54.64250,-3.54413,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633553,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0129,Bakewell,Derbyshire,53.21338,-1.67481,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656617,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0130,Belper,Derbyshire,53.02330,-1.48119,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655942,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0131,Buxton,Derbyshire,53.25741,-1.90982,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654141,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0132,Chesterfield,Derbyshire,53.25000,-1.41667,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2653225,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0133,Dronfield,Derbyshire,53.30221,-1.47507,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650967,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0134,Glossop,Derbyshire,53.44325,-1.94900,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2648405,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0135,Heanor,Derbyshire,53.01372,-1.35383,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647227,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0136,Ilkeston,Derbyshire,52.97055,-1.30951,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646274,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0137,Matlock,Derbyshire,53.13838,-1.55560,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642910,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0138,Ripley,Derbyshire,53.03333,-1.40000,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2639325,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0139,Spondon,Derbyshire,52.91843,-1.40385,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637211,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0140,Swadlincote,Derbyshire,52.77400,-1.55744,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636465,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0141,Axminster,Devon,50.78259,-2.99787,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656725,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0142,Barnstaple,devon,51.08022,-4.05808,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656281,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0143,Bideford,Devon,51.01678,-4.20832,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655707,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0144,Braunton,Devon,51.10847,-4.16131,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654858,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0145,Brixham,Devon,50.39431,-3.51585,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654663,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0146,Budleigh Salterton,Devon,50.62983,-3.32181,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654376,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0147,Chulmleigh,Devon,50.91289,-3.86938,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653051,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0148,Colyton,Devon,50.74006,-3.07021,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652511,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0149,Crediton,Devon,50.78333,-3.65000,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652034,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0150,Cullompton,Devon,50.85530,-3.39268,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651739,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0151,Dawlish,Devon,50.58118,-3.46644,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651474,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0152,Exeter,Devon,50.72360,-3.52751,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649808,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0153,Exmouth,Devon,50.61723,-3.40233,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649800,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0154,Fremington,Devon,51.06955,-4.13660,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649076,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0155,Holsworthy,Devon,50.81196,-4.35383,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646704,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0156,Honiton,Devon,50.79960,-3.18899,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646658,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0157,Ilfracombe,Devon,51.20930,-4.11344,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646276,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0158,Ivybridge,Devon,50.39039,-3.91914,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2645988,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0159,Kingsbridge,Devon,50.28451,-3.77638,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2645486,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0160,Kingsteignton,Devon,50.55000,-3.58333,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2645442,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0161,Newton Abbot,Devon,50.52858,-3.61186,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641557,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0162,North Tawton,Devon,50.79968,-3.89759,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641245,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0163,Okehampton,Devon,50.73841,-4.00160,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641049,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0164,Ottery St. Mary,Devon,50.75000,-3.26667,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640834,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0165,Paignton,Devon,50.43565,-3.56789,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640681,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0166,Plymouth,Devon,50.37153,-4.14305,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640194,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0167,Sidmouth,Devon,50.69094,-3.23970,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637853,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0168,South Molton,Devon,51.01667,-3.83333,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637373,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0169,Tavistock,Devon,50.54944,-4.14418,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636174,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0170,Teignmouth,Devon,50.54581,-3.49671,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636132,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0171,Tiverton,Devon,50.90241,-3.49232,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2635762,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0172,Torquay,Devon,50.46198,-3.52522,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635650,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0173,Totnes,Devon,50.43107,-3.68430,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635610,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0174,Willand,Devon,50.88333,-3.36667,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2633916,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0175,Beaminster,Dorset,50.80900,-2.73910,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656100,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0176,Blandford Forum,Dorset,50.86073,-2.16174,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655378,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0177,Bournemouth,Dorset,50.72048,-1.87950,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655095,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0178,Bridport,Dorset,50.73380,-2.75831,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654726,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0179,Broadstone,Dorset,50.75717,-1.99406,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654634,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0180,Christchurch,Dorset,50.73583,-1.78129,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2653075,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0181,Dorchester,Dorset,50.71667,-2.43333,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2651101,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0182,Ferndown,Dorset,50.80743,-1.89975,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=6691927,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0183,Poole,Dorset,50.71429,-1.98458,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2640101,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0184,Shaftesbury,Dorset,51.00528,-2.19333,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2638157,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0185,Sherborne,Dorset,50.94599,-2.51776,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2638033,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC0186,Sturminster Newton,Dorset,50.92681,-2.30515,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636583,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
